Price,Cities,departure_time,arrival_time,Airline,Cabin,Dept_city,Dept_date,arrival_city,stops,duration_time,duration,weekday,dept_hours,Dept_flights_time,optimal_hours
5820,"Kolkata to Mangalore , 11 May",21:30,18:10,Spicejet,PE,Kolkata,11,Mangalore ,1,-1 days +20:40:00,1240.0,1,21,Night_flight,2
5820,"Kolkata to Mangalore , 11 May",06:55,08:05,Spicejet,PE,Kolkata,11,Mangalore ,1,0 days 01:10:00,70.0,1,6,Morning_flight,11
5853,"Kolkata to Port Blair , 11 May",09:00,11:20,Vistara,PE,Kolkata,11,Port Blair ,0,0 days 02:20:00,140.0,1,9,Morning_flight,14
7892,"Kochi to New Delhi , 11 May",19:30,22:40,Vistara,PE,Kochi,11,New Delhi ,0,0 days 03:10:00,190.0,1,19,Evening_flight,0
9677,"Kochi to Kolkata , 11 May",19:30,09:35,Vistara,PE,Kochi,11,Kolkata ,1,-1 days +14:05:00,845.0,1,19,Evening_flight,23
9677,"Kochi to Pune , 11 May",19:30,12:35,Vistara,PE,Kochi,11,Pune ,1,-1 days +17:05:00,1025.0,1,19,Evening_flight,23
9677,"Kochi to Bhubaneswar , 11 May",19:30,09:05,Vistara,PE,Kochi,11,Bhubaneswar ,1,-1 days +13:35:00,815.0,1,19,Evening_flight,23
8615,"Kochi to Bagdogra , 11 May",19:30,09:45,Vistara,PE,Kochi,11,Bagdogra ,1,-1 days +14:15:00,855.0,1,19,Evening_flight,23
9310,"Kochi to Indore , 11 May",19:30,09:45,Vistara,PE,Kochi,11,Indore ,1,-1 days +14:15:00,855.0,1,19,Evening_flight,23
9290,"Kochi to Srinagar , 11 May",19:30,12:05,Vistara,PE,Kochi,11,Srinagar ,1,-1 days +16:35:00,995.0,1,19,Evening_flight,23
9310,"Kochi to Raipur , 11 May",19:30,08:20,Vistara,PE,Kochi,11,Raipur ,1,-1 days +12:50:00,770.0,1,19,Evening_flight,23
13505,"Goa to New Delhi , 11 May",11:25,08:40,Spicejet,PE,Goa,11,New Delhi ,1,-1 days +21:15:00,1275.0,1,11,Afternoon_flight,15
4065,"Goa to Mumbai , 11 May",13:20,14:45,Vistara,PE,Goa,11,Mumbai ,0,0 days 01:25:00,85.0,1,13,Afternoon_flight,17
8615,"Goa to Bengaluru , 11 May",11:25,12:45,Spicejet,PE,Goa,11,Bengaluru ,0,0 days 01:20:00,80.0,1,11,Afternoon_flight,15
10235,"Goa to Chennai , 11 May",11:25,23:05,Spicejet,PE,Goa,11,Chennai ,1,0 days 11:40:00,700.0,1,11,Afternoon_flight,15
13195,"Goa to Kolkata , 11 May",11:25,08:25,Spicejet,PE,Goa,11,Kolkata ,1,-1 days +21:00:00,1260.0,1,11,Afternoon_flight,15
14284,"Goa to Bagdogra , 11 May",11:25,08:50,Spicejet,PE,Goa,11,Bagdogra ,1,-1 days +21:25:00,1285.0,1,11,Afternoon_flight,15
7247,"Goa to Chandigarh , 11 May",13:20,12:20,Vistara,PE,Goa,11,Chandigarh ,1,-1 days +23:00:00,1380.0,1,13,Afternoon_flight,17
5637,"Pune to New Delhi , 11 May",13:10,15:25,Vistara,PE,Pune,11,New Delhi ,0,0 days 02:15:00,135.0,1,13,Afternoon_flight,17
5910,"Pune to New Delhi , 11 May",08:35,10:40,Spicejet,PE,Pune,11,New Delhi ,0,0 days 02:05:00,125.0,1,8,Morning_flight,12
11417,"Pune to Kolkata , 11 May",19:40,09:25,Spicejet,PE,Pune,11,Kolkata ,1,-1 days +13:45:00,825.0,1,19,Evening_flight,23
8289,"Pune to Guwahati , 11 May",13:10,12:05,Vistara,PE,Pune,11,Guwahati ,1,-1 days +22:55:00,1375.0,1,13,Afternoon_flight,17
24450,"Pune to Guwahati , 11 May",19:40,10:50,Spicejet,PE,Pune,11,Guwahati ,1,-1 days +15:10:00,910.0,1,19,Evening_flight,23
6891,"Pune to Patna , 11 May",08:35,09:00,Spicejet,PE,Pune,11,Patna ,1,0 days 00:25:00,25.0,1,8,Morning_flight,12
7509,"Pune to Bagdogra , 11 May",13:10,09:45,Vistara,PE,Pune,11,Bagdogra ,1,-1 days +20:35:00,1235.0,1,13,Afternoon_flight,17
7611,"Pune to Bagdogra , 11 May",08:35,11:35,Spicejet,PE,Pune,11,Bagdogra ,1,0 days 03:00:00,180.0,1,8,Morning_flight,12
6842,"Pune to Varanasi , 11 May",13:15,15:25,Spicejet,PE,Pune,11,Varanasi ,0,0 days 02:10:00,130.0,1,13,Afternoon_flight,17
7926,"Pune to Srinagar , 11 May",13:10,12:05,Vistara,PE,Pune,11,Srinagar ,1,-1 days +22:55:00,1375.0,1,13,Afternoon_flight,17
7172,"Pune to Srinagar , 11 May",08:35,08:10,Spicejet,PE,Pune,11,Srinagar ,1,-1 days +23:35:00,1415.0,1,8,Morning_flight,12
8469,"Pune to Mangalore , 11 May",19:30,20:15,Spicejet,PE,Pune,11,Mangalore ,1,0 days 00:45:00,45.0,1,19,Evening_flight,23
7356,"Pune to Port Blair , 11 May",19:40,09:20,Spicejet,PE,Pune,11,Port Blair ,1,-1 days +13:40:00,820.0,1,19,Evening_flight,23
6938,"Guwahati to New Delhi , 11 May",16:00,18:40,Spicejet,PE,Guwahati,11,New Delhi ,0,0 days 02:40:00,160.0,1,16,Evening_flight,20
7743,"Guwahati to Bengaluru , 11 May",16:00,09:05,Spicejet,PE,Guwahati,11,Bengaluru ,1,-1 days +17:05:00,1025.0,1,16,Evening_flight,20
6686,"Guwahati to Hyderabad , 11 May",19:55,20:10,Spicejet,PE,Guwahati,11,Hyderabad ,1,0 days 00:15:00,15.0,1,19,Evening_flight,23
8338,"Guwahati to Chennai , 11 May",19:55,22:35,Spicejet,PE,Guwahati,11,Chennai ,0,0 days 02:40:00,160.0,1,19,Evening_flight,23
5066,"Guwahati to Kolkata , 11 May",13:15,10:00,Spicejet,PE,Guwahati,11,Kolkata ,1,-1 days +20:45:00,1245.0,1,13,Afternoon_flight,17
6268,"Guwahati to Goa , 11 May",16:00,09:25,Spicejet,PE,Guwahati,11,Goa ,1,-1 days +17:25:00,1045.0,1,16,Evening_flight,20
6713,"Guwahati to Pune , 11 May",16:00,18:55,Spicejet,PE,Guwahati,11,Pune ,1,0 days 02:55:00,175.0,1,16,Evening_flight,20
6638,"Guwahati to Jaipur , 11 May",11:20,14:20,Spicejet,PE,Guwahati,11,Jaipur ,0,0 days 03:00:00,180.0,1,11,Afternoon_flight,15
6985,"Guwahati to Srinagar , 11 May",16:00,12:45,Spicejet,PE,Guwahati,11,Srinagar ,1,-1 days +20:45:00,1245.0,1,16,Evening_flight,20
6985,"Guwahati to Srinagar , 11 May",16:00,16:10,Spicejet,PE,Guwahati,11,Srinagar ,1,0 days 00:10:00,10.0,1,16,Evening_flight,20
6853,"Guwahati to Amritsar , 11 May",16:00,18:45,Spicejet,PE,Guwahati,11,Amritsar ,1,0 days 02:45:00,165.0,1,16,Evening_flight,20
6159,"New Delhi to Mumbai , 12 May",12:50,15:00,Vistara,PE,New Delhi,12,Mumbai ,0,0 days 02:10:00,130.0,2,12,Afternoon_flight,16
6159,"New Delhi to Mumbai , 12 May",15:30,17:40,Vistara,PE,New Delhi,12,Mumbai ,0,0 days 02:10:00,130.0,2,15,Afternoon_flight,19
5326,"New Delhi to Mumbai , 12 May",05:45,06:35,Spicejet,PE,New Delhi,12,Mumbai ,1,0 days 00:50:00,50.0,2,5,Morning_flight,9
6663,"New Delhi to Bengaluru , 12 May",14:15,17:05,Vistara,PE,New Delhi,12,Bengaluru ,0,0 days 02:50:00,170.0,2,14,Afternoon_flight,18
6626,"New Delhi to Bengaluru , 12 May",07:00,12:45,Spicejet,PE,New Delhi,12,Bengaluru ,1,0 days 05:45:00,345.0,2,7,Morning_flight,11
6626,"New Delhi to Bengaluru , 12 May",07:25,13:20,Spicejet,PE,New Delhi,12,Bengaluru ,1,0 days 05:55:00,355.0,2,7,Morning_flight,11
6626,"New Delhi to Bengaluru , 12 May",05:45,21:20,Spicejet,PE,New Delhi,12,Bengaluru ,1,0 days 15:35:00,935.0,2,5,Morning_flight,9
6626,"New Delhi to Bengaluru , 12 May",19:10,13:20,Spicejet,PE,New Delhi,12,Bengaluru ,1,-1 days +18:10:00,1090.0,2,19,Evening_flight,23
5319,"New Delhi to Hyderabad , 12 May",14:45,17:00,Vistara,PE,New Delhi,12,Hyderabad ,0,0 days 02:15:00,135.0,2,14,Afternoon_flight,18
5363,"New Delhi to Hyderabad , 12 May",14:50,20:40,Spicejet,PE,New Delhi,12,Hyderabad ,1,0 days 05:50:00,350.0,2,14,Afternoon_flight,18
6663,"New Delhi to Chennai , 12 May",13:30,16:20,Vistara,PE,New Delhi,12,Chennai ,0,0 days 02:50:00,170.0,2,13,Afternoon_flight,17
6625,"New Delhi to Chennai , 12 May",14:50,17:15,Spicejet,PE,New Delhi,12,Chennai ,1,0 days 02:25:00,145.0,2,14,Afternoon_flight,18
5319,"New Delhi to Kolkata , 12 May",07:30,09:35,Vistara,PE,New Delhi,12,Kolkata ,0,0 days 02:05:00,125.0,2,7,Morning_flight,11
5369,"New Delhi to Kolkata , 12 May",09:25,14:20,Spicejet,PE,New Delhi,12,Kolkata ,1,0 days 04:55:00,295.0,2,9,Morning_flight,13
5369,"New Delhi to Kolkata , 12 May",13:10,10:40,Spicejet,PE,New Delhi,12,Kolkata ,1,-1 days +21:30:00,1290.0,2,13,Afternoon_flight,17
5369,"New Delhi to Kolkata , 12 May",14:50,17:05,Spicejet,PE,New Delhi,12,Kolkata ,1,0 days 02:15:00,135.0,2,14,Afternoon_flight,18
5595,"New Delhi to Kolkata , 12 May",18:20,20:30,Spicejet,PE,New Delhi,12,Kolkata ,0,0 days 02:10:00,130.0,2,18,Evening_flight,22
7895,"New Delhi to Kochi , 12 May",15:40,18:50,Vistara,PE,New Delhi,12,Kochi ,0,0 days 03:10:00,190.0,2,15,Afternoon_flight,19
6931,"New Delhi to Goa , 12 May",05:45,17:30,Spicejet,PE,New Delhi,12,Goa ,1,0 days 11:45:00,705.0,2,5,Morning_flight,9
7155,"New Delhi to Goa , 12 May",07:00,09:25,Spicejet,PE,New Delhi,12,Goa ,0,0 days 02:25:00,145.0,2,7,Morning_flight,11
5319,"New Delhi to Pune , 12 May",10:25,12:35,Vistara,PE,New Delhi,12,Pune ,0,0 days 02:10:00,130.0,2,10,Morning_flight,14
5595,"New Delhi to Pune , 12 May",16:35,18:55,Spicejet,PE,New Delhi,12,Pune ,0,0 days 02:20:00,140.0,2,16,Evening_flight,20
5990,"New Delhi to Guwahati , 12 May",09:40,12:05,Vistara,PE,New Delhi,12,Guwahati ,0,0 days 02:25:00,145.0,2,9,Morning_flight,13
6131,"New Delhi to Guwahati , 12 May",19:10,20:25,Spicejet,PE,New Delhi,12,Guwahati ,1,0 days 01:15:00,75.0,2,19,Evening_flight,23
3975,"New Delhi to Lucknow , 12 May",13:35,14:50,Vistara,PE,New Delhi,12,Lucknow ,0,0 days 01:15:00,75.0,2,13,Afternoon_flight,17
4965,"New Delhi to Patna , 12 May",07:25,09:00,Spicejet,PE,New Delhi,12,Patna ,0,0 days 01:35:00,95.0,2,7,Morning_flight,11
5068,"New Delhi to Patna , 12 May",15:10,16:55,Spicejet,PE,New Delhi,12,Patna ,0,0 days 01:45:00,105.0,2,15,Afternoon_flight,19
5319,"New Delhi to Bhubaneswar , 12 May",07:00,09:05,Vistara,PE,New Delhi,12,Bhubaneswar ,0,0 days 02:05:00,125.0,2,7,Morning_flight,11
4790,"New Delhi to Bagdogra , 12 May",07:50,09:45,Vistara,PE,New Delhi,12,Bagdogra ,0,0 days 01:55:00,115.0,2,7,Morning_flight,11
5389,"New Delhi to Bagdogra , 12 May",13:10,15:00,Spicejet,PE,New Delhi,12,Bagdogra ,0,0 days 01:50:00,110.0,2,13,Afternoon_flight,17
5389,"New Delhi to Bagdogra , 12 May",09:25,11:35,Spicejet,PE,New Delhi,12,Bagdogra ,0,0 days 02:10:00,130.0,2,9,Morning_flight,13
4647,"New Delhi to Varanasi , 12 May",13:20,14:45,Vistara,PE,New Delhi,12,Varanasi ,0,0 days 01:25:00,85.0,2,13,Afternoon_flight,17
5265,"New Delhi to Varanasi , 12 May",05:35,07:45,Spicejet,PE,New Delhi,12,Varanasi ,0,0 days 02:10:00,130.0,2,5,Morning_flight,9
4647,"New Delhi to Indore , 12 May",08:30,09:45,Vistara,PE,New Delhi,12,Indore ,0,0 days 01:15:00,75.0,2,8,Morning_flight,12
4703,"New Delhi to Srinagar , 12 May",10:40,12:05,Vistara,PE,New Delhi,12,Srinagar ,0,0 days 01:25:00,85.0,2,10,Morning_flight,14
4237,"New Delhi to Srinagar , 12 May",11:20,12:45,Spicejet,PE,New Delhi,12,Srinagar ,0,0 days 01:25:00,85.0,2,11,Afternoon_flight,15
4237,"New Delhi to Srinagar , 12 May",14:45,16:10,Spicejet,PE,New Delhi,12,Srinagar ,0,0 days 01:25:00,85.0,2,14,Afternoon_flight,18
5895,"New Delhi to Visakhapatnam , 12 May",20:20,08:30,Spicejet,PE,New Delhi,12,Visakhapatnam ,1,-1 days +12:10:00,730.0,2,20,Evening_flight,0
5319,"New Delhi to Ranchi , 12 May",18:00,19:40,Vistara,PE,New Delhi,12,Ranchi ,0,0 days 01:40:00,100.0,2,18,Evening_flight,22
3975,"New Delhi to Amritsar , 12 May",13:40,14:50,Vistara,PE,New Delhi,12,Amritsar ,0,0 days 01:10:00,70.0,2,13,Afternoon_flight,17
4335,"New Delhi to Amritsar , 12 May",17:20,18:45,Spicejet,PE,New Delhi,12,Amritsar ,0,0 days 01:25:00,85.0,2,17,Evening_flight,21
3303,"New Delhi to Chandigarh , 12 May",13:40,14:45,Vistara,PE,New Delhi,12,Chandigarh ,0,0 days 01:05:00,65.0,2,13,Afternoon_flight,17
4647,"New Delhi to Raipur , 12 May",06:40,08:20,Vistara,PE,New Delhi,12,Raipur ,0,0 days 01:40:00,100.0,2,6,Morning_flight,10
8088,"New Delhi to Mangalore , 12 May",21:45,08:05,Spicejet,PE,New Delhi,12,Mangalore ,1,-1 days +10:20:00,620.0,2,21,Night_flight,1
8088,"New Delhi to Mangalore , 12 May",06:15,18:10,Spicejet,PE,New Delhi,12,Mangalore ,1,0 days 11:55:00,715.0,2,6,Morning_flight,10
8088,"New Delhi to Mangalore , 12 May",21:45,18:10,Spicejet,PE,New Delhi,12,Mangalore ,1,-1 days +20:25:00,1225.0,2,21,Night_flight,1
8088,"New Delhi to Mangalore , 12 May",20:20,20:15,Spicejet,PE,New Delhi,12,Mangalore ,1,-1 days +23:55:00,1435.0,2,20,Evening_flight,0
8088,"New Delhi to Mangalore , 12 May",06:15,08:05,Spicejet,PE,New Delhi,12,Mangalore ,1,0 days 01:50:00,110.0,2,6,Morning_flight,10
8414,"New Delhi to Port Blair , 12 May",18:55,09:20,Spicejet,PE,New Delhi,12,Port Blair ,1,-1 days +14:25:00,865.0,2,18,Evening_flight,22
8414,"New Delhi to Port Blair , 12 May",06:10,09:20,Spicejet,PE,New Delhi,12,Port Blair ,1,0 days 03:10:00,190.0,2,6,Morning_flight,10
6147,"Mumbai to New Delhi , 12 May",19:45,21:55,Vistara,PE,Mumbai,12,New Delhi ,0,0 days 02:10:00,130.0,2,19,Evening_flight,23
6147,"Mumbai to New Delhi , 12 May",10:25,12:40,Vistara,PE,Mumbai,12,New Delhi ,0,0 days 02:15:00,135.0,2,10,Morning_flight,14
5350,"Mumbai to New Delhi , 12 May",22:50,07:45,Spicejet,PE,Mumbai,12,New Delhi ,1,-1 days +08:55:00,535.0,2,22,Night_flight,2
8890,"Mumbai to Bengaluru , 12 May",10:25,17:05,Vistara,PE,Mumbai,12,Bengaluru ,1,0 days 06:40:00,400.0,2,10,Morning_flight,14
8890,"Mumbai to Bengaluru , 12 May",19:45,17:05,Vistara,PE,Mumbai,12,Bengaluru ,1,-1 days +21:20:00,1280.0,2,19,Evening_flight,23
4953,"Mumbai to Bengaluru , 12 May",21:45,23:30,Spicejet,PE,Mumbai,12,Bengaluru ,0,0 days 01:45:00,105.0,2,21,Night_flight,1
7980,"Mumbai to Hyderabad , 12 May",10:25,17:00,Vistara,PE,Mumbai,12,Hyderabad ,1,0 days 06:35:00,395.0,2,10,Morning_flight,14
4322,"Mumbai to Hyderabad , 12 May",21:30,23:05,Spicejet,PE,Mumbai,12,Hyderabad ,0,0 days 01:35:00,95.0,2,21,Night_flight,1
5372,"Mumbai to Chennai , 12 May",21:30,06:55,Spicejet,PE,Mumbai,12,Chennai ,1,-1 days +09:25:00,565.0,2,21,Night_flight,1
5372,"Mumbai to Chennai , 12 May",21:45,23:05,Spicejet,PE,Mumbai,12,Chennai ,1,0 days 01:20:00,80.0,2,21,Night_flight,1
7143,"Mumbai to Kolkata , 12 May",05:50,08:35,Spicejet,PE,Mumbai,12,Kolkata ,0,0 days 02:45:00,165.0,2,5,Morning_flight,9
7143,"Mumbai to Kolkata , 12 May",16:10,18:55,Spicejet,PE,Mumbai,12,Kolkata ,0,0 days 02:45:00,165.0,2,16,Evening_flight,20
9653,"Mumbai to Kochi , 12 May",10:25,18:50,Vistara,PE,Mumbai,12,Kochi ,1,0 days 08:25:00,505.0,2,10,Morning_flight,14
3963,"Mumbai to Goa , 12 May",11:25,12:45,Vistara,PE,Mumbai,12,Goa ,0,0 days 01:20:00,80.0,2,11,Afternoon_flight,15
4323,"Mumbai to Goa , 12 May",11:30,13:00,Spicejet,PE,Mumbai,12,Goa ,0,0 days 01:30:00,90.0,2,11,Afternoon_flight,15
4323,"Mumbai to Goa , 12 May",15:35,17:05,Spicejet,PE,Mumbai,12,Goa ,0,0 days 01:30:00,90.0,2,15,Afternoon_flight,19
7032,"Mumbai to Lucknow , 12 May",10:25,14:50,Vistara,PE,Mumbai,12,Lucknow ,1,0 days 04:25:00,265.0,2,10,Morning_flight,13
4724,"Mumbai to Jaipur , 12 May",22:50,21:50,Spicejet,PE,Mumbai,12,Jaipur ,1,-1 days +23:00:00,1380.0,2,22,Night_flight,1
6860,"Mumbai to Patna , 12 May",22:50,16:15,Spicejet,PE,Mumbai,12,Patna ,1,-1 days +17:25:00,1045.0,2,22,Night_flight,1
7142,"Mumbai to Patna , 12 May",10:25,13:00,Spicejet,PE,Mumbai,12,Patna ,0,0 days 02:35:00,155.0,2,10,Morning_flight,13
7978,"Mumbai to Bhubaneswar , 12 May",19:45,09:05,Vistara,PE,Mumbai,12,Bhubaneswar ,1,-1 days +13:20:00,800.0,2,19,Evening_flight,22
7179,"Mumbai to Bagdogra , 12 May",19:45,09:45,Vistara,PE,Mumbai,12,Bagdogra ,1,-1 days +14:00:00,840.0,2,19,Evening_flight,22
6385,"Mumbai to Bagdogra , 12 May",16:10,12:50,Spicejet,PE,Mumbai,12,Bagdogra ,1,-1 days +20:40:00,1240.0,2,16,Evening_flight,19
6385,"Mumbai to Bagdogra , 12 May",05:50,08:25,Spicejet,PE,Mumbai,12,Bagdogra ,1,0 days 02:35:00,155.0,2,5,Morning_flight,8
5307,"Mumbai to Varanasi , 12 May",13:20,15:35,Vistara,PE,Mumbai,12,Varanasi ,0,0 days 02:15:00,135.0,2,13,Afternoon_flight,16
7616,"Mumbai to Varanasi , 12 May",10:25,14:45,Vistara,PE,Mumbai,12,Varanasi ,1,0 days 04:20:00,260.0,2,10,Morning_flight,13
7616,"Mumbai to Varanasi , 12 May",19:45,14:45,Vistara,PE,Mumbai,12,Varanasi ,1,-1 days +19:00:00,1140.0,2,19,Evening_flight,22
6564,"Mumbai to Varanasi , 12 May",14:45,17:10,Spicejet,PE,Mumbai,12,Varanasi ,0,0 days 02:25:00,145.0,2,14,Afternoon_flight,17
8981,"Mumbai to Varanasi , 12 May",22:50,18:10,Spicejet,PE,Mumbai,12,Varanasi ,1,-1 days +19:20:00,1160.0,2,22,Night_flight,1
8298,"Mumbai to Srinagar , 12 May",05:05,08:00,Spicejet,PE,Mumbai,12,Srinagar ,0,0 days 02:55:00,175.0,2,5,Morning_flight,8
5045,"Mumbai to Visakhapatnam , 12 May",21:30,08:30,Spicejet,PE,Mumbai,12,Visakhapatnam ,1,-1 days +11:00:00,660.0,2,21,Night_flight,0
7032,"Mumbai to Amritsar , 12 May",10:25,14:50,Vistara,PE,Mumbai,12,Amritsar ,1,0 days 04:25:00,265.0,2,10,Morning_flight,13
7032,"Mumbai to Amritsar , 12 May",19:45,09:20,Vistara,PE,Mumbai,12,Amritsar ,1,-1 days +13:35:00,815.0,2,19,Evening_flight,22
6449,"Mumbai to Amritsar , 12 May",22:50,18:35,Spicejet,PE,Mumbai,12,Amritsar ,1,-1 days +19:45:00,1185.0,2,22,Night_flight,1
5307,"Mumbai to Chandigarh , 12 May",09:55,12:20,Vistara,PE,Mumbai,12,Chandigarh ,0,0 days 02:25:00,145.0,2,9,Morning_flight,12
6488,"Mumbai to Chandigarh , 12 May",10:25,14:45,Vistara,PE,Mumbai,12,Chandigarh ,1,0 days 04:20:00,260.0,2,10,Morning_flight,13
6488,"Mumbai to Chandigarh , 12 May",19:45,14:45,Vistara,PE,Mumbai,12,Chandigarh ,1,-1 days +19:00:00,1140.0,2,19,Evening_flight,22
4743,"Mumbai to Mangalore , 12 May",21:30,20:15,Spicejet,PE,Mumbai,12,Mangalore ,1,-1 days +22:45:00,1365.0,2,21,Night_flight,0
7725,"Mumbai to Port Blair , 12 May",19:55,09:20,Spicejet,PE,Mumbai,12,Port Blair ,1,-1 days +13:25:00,805.0,2,19,Evening_flight,22
7725,"Mumbai to Port Blair , 12 May",06:00,09:20,Spicejet,PE,Mumbai,12,Port Blair ,1,0 days 03:20:00,200.0,2,6,Morning_flight,9
6727,"Bengaluru to New Delhi , 12 May",17:45,20:20,Vistara,PE,Bengaluru,12,New Delhi ,0,0 days 02:35:00,155.0,2,17,Evening_flight,20
12330,"Bengaluru to New Delhi , 12 May",14:10,19:25,Spicejet,PE,Bengaluru,12,New Delhi ,1,0 days 05:15:00,315.0,2,14,Afternoon_flight,17
8966,"Bengaluru to Mumbai , 12 May",17:45,15:00,Vistara,PE,Bengaluru,12,Mumbai ,1,-1 days +21:15:00,1275.0,2,17,Evening_flight,20
5026,"Bengaluru to Mumbai , 12 May",19:05,21:05,Spicejet,PE,Bengaluru,12,Mumbai ,0,0 days 02:00:00,120.0,2,19,Evening_flight,22
4698,"Bengaluru to Hyderabad , 12 May",17:00,22:05,Spicejet,PE,Bengaluru,12,Hyderabad ,1,0 days 05:05:00,305.0,2,17,Evening_flight,20
4698,"Bengaluru to Hyderabad , 12 May",07:15,22:05,Spicejet,PE,Bengaluru,12,Hyderabad ,1,0 days 14:50:00,890.0,2,7,Morning_flight,10
8965,"Bengaluru to Kolkata , 12 May",17:45,08:20,Vistara,PE,Bengaluru,12,Kolkata ,1,-1 days +14:35:00,875.0,2,17,Evening_flight,20
5662,"Bengaluru to Kolkata , 12 May",05:15,08:25,Spicejet,PE,Bengaluru,12,Kolkata ,0,0 days 03:10:00,190.0,2,5,Morning_flight,8
4699,"Bengaluru to Goa , 12 May",09:50,11:05,Spicejet,PE,Bengaluru,12,Goa ,0,0 days 01:15:00,75.0,2,9,Morning_flight,12
7424,"Bengaluru to Guwahati , 12 May",19:05,16:45,Spicejet,PE,Bengaluru,12,Guwahati ,1,-1 days +21:40:00,1300.0,2,19,Evening_flight,22
6988,"Bengaluru to Jaipur , 12 May",19:05,07:20,Spicejet,PE,Bengaluru,12,Jaipur ,1,-1 days +12:15:00,735.0,2,19,Evening_flight,22
6988,"Bengaluru to Jaipur , 12 May",19:05,18:45,Spicejet,PE,Bengaluru,12,Jaipur ,1,-1 days +23:40:00,1420.0,2,19,Evening_flight,22
6690,"Bengaluru to Patna , 12 May",19:05,13:00,Spicejet,PE,Bengaluru,12,Patna ,1,-1 days +17:55:00,1075.0,2,19,Evening_flight,22
9331,"Bengaluru to Patna , 12 May",14:10,16:40,Spicejet,PE,Bengaluru,12,Patna ,0,0 days 02:30:00,150.0,2,14,Afternoon_flight,17
8966,"Bengaluru to Bhubaneswar , 12 May",17:45,09:05,Vistara,PE,Bengaluru,12,Bhubaneswar ,1,-1 days +15:20:00,920.0,2,17,Evening_flight,20
8068,"Bengaluru to Bagdogra , 12 May",17:45,09:45,Vistara,PE,Bengaluru,12,Bagdogra ,1,-1 days +16:00:00,960.0,2,17,Evening_flight,20
7562,"Bengaluru to Bagdogra , 12 May",05:15,12:50,Spicejet,PE,Bengaluru,12,Bagdogra ,1,0 days 07:35:00,455.0,2,5,Morning_flight,8
8148,"Bengaluru to Varanasi , 12 May",19:05,17:10,Spicejet,PE,Bengaluru,12,Varanasi ,1,-1 days +22:05:00,1325.0,2,19,Evening_flight,22
7739,"Bengaluru to Srinagar , 12 May",19:05,08:00,Spicejet,PE,Bengaluru,12,Srinagar ,1,-1 days +12:55:00,775.0,2,19,Evening_flight,22
8018,"Bengaluru to Amritsar , 12 May",17:45,09:20,Vistara,PE,Bengaluru,12,Amritsar ,1,-1 days +15:35:00,935.0,2,17,Evening_flight,20
7473,"Bengaluru to Chandigarh , 12 May",17:45,14:45,Vistara,PE,Bengaluru,12,Chandigarh ,1,-1 days +21:00:00,1260.0,2,17,Evening_flight,20
5497,"Hyderabad to New Delhi , 12 May",17:40,19:55,Vistara,PE,Hyderabad,12,New Delhi ,0,0 days 02:15:00,135.0,2,17,Evening_flight,20
5547,"Hyderabad to New Delhi , 12 May",19:25,12:30,Spicejet,PE,Hyderabad,12,New Delhi ,1,-1 days +17:05:00,1025.0,2,19,Evening_flight,22
8170,"Hyderabad to Mumbai , 12 May",17:40,15:00,Vistara,PE,Hyderabad,12,Mumbai ,1,-1 days +21:20:00,1280.0,2,17,Evening_flight,20
4812,"Hyderabad to Mumbai , 12 May",19:25,20:50,Spicejet,PE,Hyderabad,12,Mumbai ,0,0 days 01:25:00,85.0,2,19,Evening_flight,22
4812,"Hyderabad to Bengaluru , 12 May",18:40,09:25,Spicejet,PE,Hyderabad,12,Bengaluru ,1,-1 days +14:45:00,885.0,2,18,Evening_flight,21
4510,"Hyderabad to Chennai , 12 May",20:40,22:05,Spicejet,PE,Hyderabad,12,Chennai ,0,0 days 01:25:00,85.0,2,20,Evening_flight,23
8168,"Hyderabad to Kolkata , 12 May",17:40,08:20,Vistara,PE,Hyderabad,12,Kolkata ,1,-1 days +14:40:00,880.0,2,17,Evening_flight,20
5213,"Hyderabad to Kolkata , 12 May",16:50,17:05,Spicejet,PE,Hyderabad,12,Kolkata ,1,0 days 00:15:00,15.0,2,16,Evening_flight,19
4812,"Hyderabad to Goa , 12 May",16:40,18:05,Spicejet,PE,Hyderabad,12,Goa ,0,0 days 01:25:00,85.0,2,16,Evening_flight,19
6515,"Hyderabad to Guwahati , 12 May",20:40,10:50,Spicejet,PE,Hyderabad,12,Guwahati ,1,-1 days +14:10:00,850.0,2,20,Evening_flight,23
5671,"Hyderabad to Jaipur , 12 May",19:25,07:20,Spicejet,PE,Hyderabad,12,Jaipur ,1,-1 days +11:55:00,715.0,2,19,Evening_flight,22
5671,"Hyderabad to Jaipur , 12 May",19:25,18:45,Spicejet,PE,Hyderabad,12,Jaipur ,1,-1 days +23:20:00,1400.0,2,19,Evening_flight,22
5547,"Hyderabad to Patna , 12 May",16:50,17:55,Spicejet,PE,Hyderabad,12,Patna ,1,0 days 01:05:00,65.0,2,16,Evening_flight,19
6716,"Hyderabad to Patna , 12 May",08:10,10:10,Spicejet,PE,Hyderabad,12,Patna ,0,0 days 02:00:00,120.0,2,8,Morning_flight,11
8168,"Hyderabad to Bhubaneswar , 12 May",17:40,09:05,Vistara,PE,Hyderabad,12,Bhubaneswar ,1,-1 days +15:25:00,925.0,2,17,Evening_flight,20
